Timestamp color_1_R color_1_G color_1_B color_1_proportion color_2_R color_2_G color_2_B color_2_proportion color_3_R color_3_G color_3_B color_3_proportion
2017-08-22_13-31-12 227.69144 230.07782 222.43048 0.42949844407834525 64.29854 71.08927 76.3391 0.33536823479162853 174.56488 174.98947 167.77075 0.23513332113002625
2013-12-04_19-20-47 237.30338 218.36124 175.60031 0.6041943359375 177.22238 143.84824 90.03188 0.2404248046875 94.46276 59.14097 21.954025 0.155380859375
2018-07-29_11-11-14 25.853346 27.868498 24.713581 0.6935435956790124 89.03488 83.68974 70.35566 0.23825038580246913 183.86398 172.08374 148.60393 0.06820601851851851
2018-07-21_20-48-39 198.8308 184.50804 155.59917 0.4856855207761303 49.600227 33.530766 24.571243 0.30027152358289094 130.95796 96.97357 75.218605 0.2140429556409787
2013-07-28_19-59-42 53.400043 16.891977 23.911219 0.5213432867700457 232.09683 215.83328 180.55696 0.28514139860737325 164.11052 108.24891 76.873314 0.19351531462258106
2016-11-18_16-21-41 227.3195 224.20668 218.53125 0.5975977366255144 186.82375 140.75163 103.18596 0.2226980452674897 66.23868 89.43582 97.46505 0.17970421810699588
2018-06-17_12-20-21 198.9656 181.76384 174.01779 0.4044953932515712 49.54814 39.068672 39.183723 0.34344987491610224 146.44955 134.08302 133.16095 0.2520547318323266
2014-06-05_12-47-18 205.6386 211.22626 204.62157 0.5265185546875 162.276 146.3247 110.38013 0.2479833984375 49.05202 65.15182 22.67629 0.225498046875
2014-04-16_15-35-16 17.206255 16.27792 48.90722 0.57238525390625 97.26085 93.962776 109.47757 0.30459228515625 188.64973 175.68361 165.81097 0.1230224609375
2019-03-15_09-39-20 120.29221 167.79335 243.21245 0.48844328703703704 21.09838 21.860962 58.98136 0.31864583333333335 68.89458 57.573933 129.66875 0.19291087962962963
2019-06-23_14-42-08 159.42636 170.42815 184.30548 0.40786265432098767 120.532936 90.88024 72.63895 0.29793595679012347 33.980682 46.12856 49.924156 0.2942013888888889
2016-07-30_09-58-28 2.408682 6.9326224 39.95176 0.49384645061728394 9.697926 77.62915 148.98712 0.3988065843621399 138.37025 196.04367 219.05797 0.10734696502057613
2017-01-10_16-01-21 226.25989 208.75026 165.50493 0.4216460905349794 36.954346 69.90585 110.94342 0.3351508916323731 179.71559 166.95122 140.33553 0.24320301783264747
2014-10-30_18-31-27 60.49579 38.197376 54.53986 0.3968359375 235.70915 233.44283 230.72932 0.390185546875 147.24895 142.86674 150.77063 0.212978515625
2014-05-30_15-16-17 48.72182 31.825665 21.859034 0.3685302734375 170.10684 94.269516 54.691933 0.359970703125 224.2577 173.75378 104.446495 0.2714990234375
2013-11-25_19-29-48 13.098518 14.840658 28.129513 0.420859375 207.63081 144.47203 165.98787 0.31742431640625 55.595276 70.267075 119.56456 0.26171630859375
2018-03-14_15-02-58 223.34705 226.14362 228.78716 0.49563467545395257 79.1469 125.06029 187.87015 0.3726281193148663 43.583267 48.432972 62.443764 0.13173720523118113
2017-06-13_15-35-08 220.9762 221.12358 215.65279 0.438968621399177 42.721535 46.847443 28.733059 0.29214677640603565 151.68031 132.99823 98.03149 0.2688846021947874
2015-12-22_17-32-02 254.67639 253.6849 251.95781 0.6303343621399177 59.124954 39.574196 26.258478 0.19698816872427982 165.78935 124.78916 81.97081 0.17267746913580248
2016-01-16_19-54-03 200.94891 199.8058 183.76399 0.4067072569512917 55.275665 48.30659 40.105305 0.324977815026622 131.90747 116.18035 100.1657 0.2683149280220864
2014-08-04_18-37-51 223.661 223.33012 222.86882 0.422822265625 30.37113 36.067654 41.635395 0.32917724609375 142.55577 127.75892 119.38598 0.24800048828125
2015-06-24_10-24-30 217.13165 56.558235 76.7006 0.5899609375 65.32862 2.8646457 25.62754 0.210908203125 230.6151 173.00212 151.68748 0.199130859375
2014-07-27_15-02-06 208.25208 192.61395 172.76964 0.36353271484375 63.374084 34.989605 37.830524 0.34853271484375 171.67024 108.66404 81.73755 0.2879345703125
2016-07-08_10-00-17 37.31704 17.228289 11.635754 0.4765501516510744 197.27061 131.96889 25.76082 0.3648676790977829 112.53641 49.723854 9.342801 0.1585821692511427
2015-07-23_20-27-37 127.05388 103.01298 101.17258 0.3582373046875 70.84749 43.87891 44.438725 0.34454833984375 206.77342 211.43541 220.47743 0.29721435546875
2019-04-23_13-23-40 83.42414 53.557087 43.44158 0.5739845679012345 29.348715 21.35751 15.962173 0.3777484567901235 184.19615 155.77489 127.54289 0.04826697530864198
2017-04-30_12-18-10 35.762093 29.353079 17.377062 0.47575360082304524 132.63538 99.238266 89.90056 0.29119727366255144 222.34096 193.4002 189.13272 0.2330491255144033
2014-02-12_13-56-16 19.78377 18.551373 20.95407 0.64809814453125 224.9278 201.08907 169.39503 0.24344970703125 90.77876 81.35073 84.27444 0.1084521484375
2016-05-23_12-36-47 31.499557 16.28813 11.903447 0.74087158203125 148.98126 55.264904 24.359484 0.18833984375 223.36475 178.39285 123.68708 0.07078857421875
2014-11-25_16-00-46 41.911793 28.639534 38.873188 0.41503662109375 190.64247 63.8549 30.029203 0.29645263671875 221.3561 215.23116 179.2471 0.2885107421875
2018-04-20_18-39-39 30.96579 30.96579 30.96579 0.40396557499549074 97.122574 97.122574 97.122574 0.3576876497719601 165.54727 165.54727 165.54727 0.23834677523254916
2016-12-05_15-23-16 23.684296 31.337917 26.652094 0.40385931069958847 217.55232 207.62032 209.32391 0.3197582304526749 124.38134 110.44232 99.47312 0.2763824588477366
2019-03-14_13-43-41 23.413439 2.713031 2.7967505 0.7426851851851852 140.6438 17.492903 18.517933 0.213423353909465 216.66376 130.3826 122.337265 0.043891460905349795
2016-06-30_13-33-50 236.06403 229.68646 227.45107 0.40198988340192043 18.308779 10.865318 8.472616 0.4005298353909465 165.75444 131.25116 125.63954 0.19748028120713307
2018-06-27_14-04-23 144.24219 203.98695 227.37224 0.4869683934346208 67.939865 142.87672 164.67615 0.33080724876441514 11.869788 54.633625 62.121647 0.18222435780096405
2014-03-24_17-14-34 28.597704 7.803348 24.189674 0.5742626953125 232.8951 200.97514 165.81636 0.22065673828125 107.58643 47.381004 89.15035 0.20508056640625
2015-07-23_10-03-42 83.84838 33.6304 22.258907 0.49015689300411525 240.28583 228.28195 194.57893 0.36087705761316874 195.02191 140.24496 77.45125 0.14896604938271604
2015-07-03_12-18-03 232.81042 206.13191 176.96535 0.4751843278463649 189.97484 89.457726 111.31271 0.30271004801097395 90.55302 45.178623 81.198425 0.2221056241426612
2014-09-28_22-11-00 26.678186 25.070005 21.464966 0.43209228515625 101.67336 85.382355 75.65651 0.3308642578125 169.3527 148.6303 150.49702 0.23704345703125
2018-07-20_07-02-27 234.8677 211.81796 177.40146 0.4377974965706447 33.92338 41.25817 48.59603 0.34771090534979426 130.29967 115.7477 89.52769 0.21449159807956103
2018-10-23_12-41-47 42.017513 18.215408 23.737408 0.43505979938271605 150.06502 111.76093 91.814186 0.3338541666666667 190.77968 171.04448 181.27625 0.23108603395061728
2017-07-26_16-45-20 167.36491 52.703705 53.24958 0.5442537677710659 68.42999 38.048653 37.45039 0.38614619561901276 219.11935 163.22754 153.82832 0.06960003660992128
2018-07-19_10-35-58 235.53516 215.70107 189.66182 0.5395329218106996 40.38044 43.87906 47.139317 0.26041152263374484 138.9758 121.0893 91.49618 0.20005555555555554
2014-07-16_11-20-32 232.3308 210.73846 189.13634 0.555830078125 79.20643 47.05074 100.32017 0.23914306640625 188.44186 127.96701 128.0787 0.20502685546875
2015-03-02_15-36-13 205.7827 200.19853 189.84697 0.46628858024691355 181.49309 136.39015 112.649216 0.27483882030178325 105.838005 76.031166 50.26546 0.25887259945130314
2018-08-24_14-27-55 79.04551 121.2704 163.19196 0.43894483024691355 32.53321 22.270145 13.3203535 0.3319058641975309 180.72008 85.19045 37.32731 0.22914930555555554
2015-07-25_15-31-41 183.29721 213.0995 232.30244 0.377861328125 37.602257 67.60605 91.42359 0.3173486328125 80.34563 158.03906 202.47949 0.3047900390625
2015-02-11_18-08-01 33.79195 24.76916 22.158722 0.6732421875 125.03115 74.24877 39.663067 0.22172607421875 194.17064 154.43808 101.99858 0.10503173828125
2015-03-18_14-21-31 49.13375 4.5373077 21.252718 0.6089208984375 165.82838 45.99751 50.281548 0.24704833984375 226.98923 168.32881 142.27736 0.14403076171875
2018-07-18_12-09-49 87.41567 119.56421 170.09366 0.45024691358024693 50.819267 34.096355 40.88663 0.36571373456790124 122.853485 78.264145 79.32205 0.18403935185185186
2016-05-18_13-18-01 46.943146 24.510994 33.038715 0.5259852430555556 139.8644 86.98997 94.38528 0.31448350694444444 212.35191 173.85616 209.5076 0.15953125
2018-08-29_15-40-58 104.82563 86.93086 68.64705 0.4086651234567901 153.31378 142.94292 120.37367 0.3749903549382716 214.09044 205.78241 184.67244 0.21634452160493828
2018-12-03_13-05-04 41.716606 24.50322 20.039797 0.6885973936899863 89.84054 65.1488 55.047813 0.25776748971193414 177.28088 151.8071 119.06963 0.05363511659807956
2016-05-14_13-07-15 33.22422 41.65309 42.03627 0.5576345960796746 101.976074 97.19005 90.82573 0.3131927933639774 179.73537 172.81277 175.68661 0.12917261055634807
2015-01-12_19-13-39 224.71333 217.2731 203.70503 0.4314306640625 52.22328 36.659332 29.507805 0.28544189453125 182.62042 125.429855 83.608986 0.28312744140625
2018-02-06_14-33-58 210.45528 22.879583 7.576274 0.44550170738114003 81.70306 20.646706 20.165848 0.4281668636721828 239.9383 183.38799 147.75977 0.12633142894667718
2014-04-30_13-55-36 243.01859 235.8613 244.70753 0.35309814453125 151.84666 73.3282 29.549229 0.33680908203125 229.93263 56.345688 215.7797 0.3100927734375
2017-07-30_18-22-52 47.04886 24.439949 44.63254 0.5247150005158362 178.04279 120.66119 136.66142 0.2481842566800784 23.939323 72.34635 149.01308 0.22710074280408543
2016-02-23_12-01-37 220.61293 195.83975 167.02754 0.537826646090535 33.818356 26.456263 21.783134 0.29574502743484227 168.07741 140.52701 107.12876 0.16642832647462277
2014-09-18_12-36-25 142.8405 114.68953 89.49875 0.343076171875 46.38512 46.13997 61.081356 0.34018310546875 210.2031 207.55032 184.76253 0.31674072265625
2018-11-04_15-11-10 10.641789 2.8122 10.098246 0.7462885802469136 93.42791 34.02758 41.353252 0.1921116255144033 166.6949 125.42881 126.737854 0.06159979423868313
2018-12-28_15-51-32 45.90657 47.111393 53.68671 0.5951929012345679 146.53835 81.71625 41.86978 0.2736651234567901 221.98615 188.72388 127.73554 0.13114197530864197
2018-12-30_10-54-38 37.714508 24.295853 7.041886 0.5992390661938535 114.60518 96.30948 58.90174 0.23679447399527187 162.91858 182.9635 171.05827 0.1639664598108747
2018-01-21_15-36-46 232.38187 235.93216 226.97765 0.739573688271605 147.02347 185.76895 178.81938 0.13027199074074075 41.43529 94.74006 105.693016 0.1301543209876543
2018-07-26_23-15-01 23.054605 6.627274 15.514961 0.7720467996827141 124.285515 50.888695 58.63069 0.1428717432424187 181.53311 59.537148 194.75014 0.08508145707486729
2018-01-20_16-09-13 183.7199 210.42378 230.8337 0.5661025377229081 144.77441 178.17308 204.40294 0.3236951303155007 74.48033 88.88701 114.95819 0.11020233196159122
2018-02-11_21-34-53 250.35855 191.48306 148.50302 0.43746224060940375 82.58266 20.579847 10.998866 0.3226851851851852 212.11655 81.97549 53.82049 0.2398525742054111
2018-01-25_13-00-14 227.98447 219.18202 227.79927 0.6505033864177192 186.59047 178.39917 180.71935 0.25811519921898834 128.40283 116.1477 105.19949 0.09138141436329245
2018-07-21_15-11-39 165.0938 147.23944 141.6837 0.4297222222222222 33.324406 37.451683 46.9016 0.31203510802469137 90.60969 75.736404 80.49197 0.2582426697530864
2015-04-05_18-01-47 81.00336 35.27763 34.398045 0.41080810546875 28.435284 94.23815 191.5106 0.311953125 236.30096 198.13095 160.7472 0.27723876953125
2015-09-26_23-02-20 20.212673 13.376824 39.5634 0.472906378600823 148.42487 55.620647 41.475876 0.2730581275720165 226.50162 183.82338 80.167854 0.2540354938271605
2016-03-30_16-00-02 216.79141 186.58267 155.30447 0.5564540466392318 51.131603 41.937046 35.4622 0.2568132716049383 150.91443 112.30897 85.30482 0.1867326817558299
2014-12-03_14-38-19 76.102425 148.62607 200.02748 0.4310546875 42.250328 38.730896 85.42659 0.2932177734375 188.01187 218.07703 221.75075 0.2757275390625
2014-03-22_14-16-54 224.53719 203.99455 184.56897 0.39172119140625 62.710094 48.87235 48.948044 0.38541259765625 138.81078 118.495895 117.07562 0.2228662109375
2017-06-27_17-27-46 182.50851 190.25034 193.21472 0.4583825847123719 60.914085 56.101357 48.25378 0.3095514841082217 114.41282 116.408325 114.08576 0.23206593117940635
2018-03-13_14-00-51 8.707632 12.865985 22.722614 0.6157464162937017 42.82511 54.154503 74.63776 0.3520091457482 185.9671 181.94928 182.25154 0.032244437958098206
2015-02-02_12-02-07 35.472942 33.28636 20.722498 0.46927490234375 119.362 99.09763 65.71071 0.32312255859375 202.99525 180.33888 140.6277 0.2076025390625
2017-02-11_10-53-16 58.840134 58.98404 141.55692 0.5810699588477366 89.40298 154.62079 183.13026 0.3435716735253772 247.20932 249.08057 249.50487 0.07535836762688615
2017-11-06_15-20-00 26.096188 11.828276 20.199245 0.5609711934156378 111.51814 36.69139 105.60842 0.3121275720164609 173.40125 138.51114 187.3649 0.12690123456790123
2017-03-21_13-40-55 49.61385 55.510353 60.307014 0.4142779747832939 115.68932 122.07195 107.36479 0.37258504071447335 181.74078 181.85693 165.66884 0.21313698450223273
2016-03-31_11-02-09 224.25232 200.34999 173.40239 0.616610939643347 190.59612 152.25415 116.34509 0.2584036351165981 55.55021 33.248734 19.231014 0.12498542524005488
2017-04-03_16-01-56 77.067696 26.83821 6.115902 0.5372972972972972 190.92282 82.16807 20.279427 0.3800251648296341 233.45395 176.3526 147.5709 0.0826775378730686
2018-07-23_19-06-49 200.05087 4.564241 4.7077045 0.543670690188796 53.081493 0.86002636 1.5220673 0.4301686784277314 237.52199 140.26402 144.50468 0.026160631383472608
2018-04-23_12-00-32 237.1475 237.50763 239.07356 0.6231400966183575 201.3215 207.31683 214.75728 0.30217851391764433 105.753975 93.33474 105.32532 0.07468138946399816
2019-03-14_20-35-09 26.821404 8.663271 1.3243252 0.7218036265432098 59.862286 30.701454 11.513706 0.26795910493827163 179.6578 142.45055 118.3974 0.010237268518518519
2019-05-10_09-52-12 26.606003 10.790945 14.709327 0.6890020576131687 108.116394 68.37987 90.36395 0.17213605967078188 214.30731 197.3119 211.5585 0.13886188271604938
2017-05-16_07-35-28 131.93788 99.005936 142.15689 0.4601440329218107 44.599194 29.724699 50.129272 0.3819881687242798 225.22658 202.48232 221.97421 0.15786779835390946
2016-06-02_16-07-20 230.44136 208.37674 178.30296 0.5096682098765432 194.32292 155.88815 120.16242 0.3392635459533608 62.560673 40.006218 26.534346 0.151068244170096
2014-12-23_16-35-03 47.155434 19.167418 33.402 0.50958984375 97.006065 77.13101 71.79743 0.2989697265625 161.28409 148.16736 118.461205 0.1914404296875
2019-03-04_14-16-43 227.57646 233.69432 228.04282 0.5410667438271605 19.626171 137.68434 170.63934 0.3487229938271605 11.326467 73.83574 95.68176 0.11021026234567902
2019-05-24_13-44-41 225.2026 73.439865 58.511494 0.49863233024691356 245.01367 177.86378 162.44276 0.2691898148148148 128.9895 21.260765 7.719502 0.23217785493827162
2017-01-26_13-00-29 42.87475 25.198612 17.465698 0.4938117283950617 114.39743 82.237076 59.509834 0.4126716820987654 239.36804 219.34691 177.65553 0.09351658950617284
2016-06-06_13-08-18 218.22623 200.12064 177.8847 0.7020859053497942 173.94275 133.88582 92.99836 0.18560956790123456 44.417835 26.799599 15.606525 0.11230452674897119
2015-06-05_16-56-49 112.14622 31.351732 7.7354393 0.51194091796875 237.21649 219.49828 176.31291 0.30194091796875 188.42793 156.4038 92.33105 0.1861181640625
2017-07-21_07-13-10 236.98622 212.2301 177.37315 0.4685073731138546 74.6274 35.495907 23.735657 0.34559927983539096 144.38702 115.769104 84.468544 0.18589334705075447
2015-09-17_17-16-36 86.23185 166.14357 112.89232 0.4355799897119342 47.38048 84.20394 53.09374 0.3696231995884774 153.76183 246.27803 164.11812 0.19479681069958849
2015-07-26_09-22-04 33.794468 44.846115 39.978786 0.44130486968449933 111.35504 114.13893 96.11427 0.36708676268861457 193.2651 188.17911 185.87894 0.19160836762688616
2015-09-25_21-47-16 127.169266 116.58564 100.25022 0.3402418472200272 222.09367 191.31587 134.80339 0.3372553132094311 52.62464 39.20215 35.04167 0.3225028395705417
2016-08-25_10-58-06 28.51975 13.850659 25.29662 0.4687902949245542 181.59828 66.25048 128.20297 0.2884465020576132 222.06377 186.41925 198.32494 0.24276320301783264
2016-07-21_22-34-20 17.920307 3.301774 7.6920257 0.830795045457319 125.43054 32.779957 63.286854 0.12153731161144671 189.263 173.13617 190.10645 0.047667642931234364
2018-07-19_17-21-13 188.42035 201.07133 202.76239 0.4267389712612118 94.41615 50.294292 46.031673 0.393599365428031 36.71471 171.17204 212.13524 0.17966166331075722
2014-08-14_20-30-10 28.146616 25.187267 16.360643 0.483701171875 210.8105 212.64508 211.3004 0.3480078125 137.58228 113.457146 75.64174 0.168291015625
2016-12-08_15-13-24 43.71849 40.176464 59.043156 0.37538194444444445 93.25765 100.425995 137.78775 0.3458474794238683 200.51128 180.47612 189.15906 0.27877057613168726
2017-02-02_14-33-43 52.47613 31.559132 27.911911 0.42725694444444445 135.48662 91.427185 88.33806 0.37846579218106996 228.50165 175.1239 164.40356 0.1942772633744856
2016-11-22_16-27-18 12.948151 41.531986 67.11702 0.5136145881625714 126.56008 88.586426 96.710556 0.24498918250656776 209.7842 167.22418 158.9579 0.24139622933086077
2014-03-19_20-07-05 42.250156 16.573103 13.958015 0.55028564453125 117.2812 53.90852 45.758923 0.3141943359375 226.33081 188.86003 115.3959 0.13552001953125
2015-01-20_16-20-07 123.963135 92.82623 78.89245 0.43087646484375 52.79652 73.2014 73.63766 0.34975341796875 152.06332 143.3843 133.94536 0.2193701171875
2019-03-15_22-03-02 42.597584 27.287785 22.144926 0.568070987654321 103.70674 86.17966 87.76103 0.276820987654321 207.35193 185.72908 187.1873 0.15510802469135804
2018-04-03_06-42-05 144.75485 114.078354 97.428055 0.4552611507718592 63.963257 94.755196 84.30072 0.313345841723107 224.245 222.13118 213.60616 0.23139300750503386
2017-07-25_16-33-53 3.8769624 14.618713 42.14425 0.6300506437244493 228.99757 242.031 251.61108 0.21068704618951736 54.556957 115.48109 183.74507 0.1592623100860333
2018-05-02_14-14-27 18.589487 37.754883 60.30756 0.6440249557630118 72.52649 89.686775 122.28208 0.29998779669290376 199.1131 192.99313 189.9654 0.05598724754408445
2016-10-02_12-21-55 213.36798 133.50186 67.77747 0.3886942729766804 104.439384 51.23059 25.14939 0.31248971193415637 233.15935 228.73184 230.63913 0.2988160150891632
2018-07-26_16-33-48 164.14638 215.73917 226.20107 0.37813400205761316 74.55379 50.922153 38.59517 0.346684670781893 18.115398 165.0414 208.85504 0.2751813271604938
2017-07-15_13-32-53 202.9817 208.73108 215.7053 0.6095181755829904 61.94596 62.62833 59.10208 0.20238082990397804 159.77678 137.07597 118.65683 0.18810099451303156
2019-03-22_11-48-00 252.28163 249.75006 250.44452 0.447391975308642 63.141945 44.54316 43.012108 0.3492476851851852 159.70912 127.522064 113.71693 0.20336033950617283
2018-02-03_17-00-04 13.824502 30.429283 55.09564 0.8208419067215363 96.79338 82.32247 81.86698 0.12362139917695474 212.81519 178.11485 145.88078 0.05553669410150892
2014-03-31_16-13-47 7.9159102 5.893014 5.8414826 0.71056396484375 233.31166 204.8163 167.43799 0.21345458984375 179.6327 87.890526 42.533707 0.0759814453125
2015-01-13_21-10-51 222.89838 203.6651 205.18858 0.5250830078125 65.77386 56.521664 58.11048 0.26601318359375 184.6914 128.2354 110.5758 0.20890380859375
2015-11-20_15-23-05 5.1708875 4.301717 5.3183675 0.8492491319444444 75.33157 63.380634 50.026344 0.08864583333333333 136.20435 129.12642 116.40268 0.06210503472222222
2017-01-04_15-30-54 213.65648 199.96844 188.76901 0.5260416666666666 118.14005 84.252945 75.1336 0.3291898148148148 8.29049 141.52638 128.36877 0.14476851851851852
2014-05-16_13-29-56 239.04768 202.57755 153.03145 0.3842919921875 33.695454 10.091983 33.638382 0.348310546875 177.77432 76.69063 66.45075 0.2673974609375
2018-11-08_14-41-22 137.80719 96.28962 145.2066 0.4548688271604938 29.084644 19.630192 24.15676 0.3627469135802469 222.15692 178.85446 205.26633 0.18238425925925925
2018-02-05_14-36-14 47.447628 42.198048 47.23036 0.35419621749408986 218.6097 211.62169 205.12804 0.3418702390333596 87.13095 121.30754 157.87607 0.3039335434725506
2015-10-29_17-47-05 19.683966 5.349393 11.262009 0.560664866255144 119.46965 26.90114 84.6751 0.24666666666666667 160.52885 90.19158 178.8139 0.1926684670781893
2018-09-29_12-50-22 225.60353 211.50226 206.86366 0.386235967471051 64.32702 42.988537 20.566065 0.34386546450985594 168.96042 118.22079 65.44736 0.26989856801909307
2016-06-07_13-12-14 229.03777 220.72603 200.53612 0.5158412563265692 48.774033 32.25822 20.422213 0.27399720921432286 180.62189 150.65645 115.47926 0.2101615344591079
2014-03-25_14-01-51 51.548687 11.544785 24.09549 0.39544921875 160.64888 65.37548 97.95769 0.3081787109375 232.42723 197.7306 169.60742 0.2963720703125
2018-08-03_15-03-32 228.65865 239.76614 244.41608 0.40358624828532236 56.416573 75.16412 94.88004 0.363133573388203 92.01405 166.51767 205.67491 0.23328017832647463
2019-01-21_16-52-33 77.362785 11.780955 10.132041 0.5362012568897131 161.14337 63.695168 50.41462 0.3215396898985216 215.07893 157.45859 152.53522 0.14225905321176532
2014-09-09_14-40-59 54.356045 18.451279 43.85888 0.63953369140625 38.033497 122.68978 196.50348 0.23876953125 201.26279 195.21996 175.4032 0.12169677734375
2019-06-16_14-01-08 23.386938 33.807175 57.843853 0.403119341563786 72.3755 108.21079 165.56221 0.36965843621399175 189.5297 200.94713 225.03413 0.22722222222222221
2017-08-31_13-15-19 139.7713 21.663242 20.77442 0.5591246388232204 48.23114 7.936776 8.715762 0.41447990543735225 214.31845 128.6899 90.01555 0.02639545573942737
2018-07-22_18-37-51 16.511452 13.938562 22.45673 0.6315534979423868 74.99194 91.182556 118.35324 0.24296939300411521 182.05995 202.02444 219.39378 0.12547710905349793
2018-09-03_12-52-24 78.14478 21.057451 38.5214 0.4479010311794496 179.92772 57.641357 62.014973 0.30425895417658183 226.31648 168.2337 122.26699 0.24784001464396851
2017-07-04_13-31-05 189.76875 192.63611 174.50516 0.57710219478738 186.57211 151.47069 117.38397 0.31211316872427985 94.11236 56.62571 88.11589 0.1107846364883402
2015-01-27_14-32-54 29.922915 28.516191 19.05503 0.62696044921875 115.08694 91.81061 56.569878 0.2022216796875 192.32982 163.43443 115.04759 0.17081787109375
2019-02-14_09-38-12 37.45652 22.43749 24.089638 0.7933680555555556 145.02469 78.01857 22.42617 0.1530054012345679 210.40121 189.67755 139.4733 0.053626543209876545
2018-06-22_13-23-34 39.021587 35.00782 30.018976 0.45956597222222223 124.48553 110.33403 73.095116 0.37529128086419755 220.7651 201.24753 120.05613 0.16514274691358025
2018-01-23_12-59-51 222.50739 212.90796 221.98405 0.6491549209835865 173.31201 164.06058 165.34007 0.2577353712856184 105.59826 87.773994 74.80663 0.09310970773079505
2018-12-01_10-36-13 26.012468 17.981958 27.396265 0.5563882915173238 105.64014 69.597824 89.45477 0.25181362007168456 212.61935 158.28198 151.27719 0.19179808841099164
2016-07-20_13-56-35 238.89575 234.83405 223.7693 0.39719050068587103 69.3428 66.94592 51.284214 0.3426911865569273 201.6734 150.48035 79.816666 0.26011831275720165
2016-11-29_16-40-57 33.258724 16.254349 11.69062 0.6029050925925926 120.04534 69.72223 47.343754 0.27537937242798355 220.2817 162.35483 136.3104 0.12171553497942386
2018-02-12_14-52-48 14.181106 36.266827 22.37446 0.7201647782651072 58.69622 102.32559 70.85538 0.22107547514619882 183.37747 191.1307 177.37044 0.058759746588693956
2017-01-10_09-50-52 228.53207 212.9317 170.9441 0.5423413923182442 42.941013 68.09859 95.53177 0.2514540466392318 188.12514 170.49739 138.79752 0.206204561042524
2017-07-30_22-12-44 43.764263 17.804424 17.384075 0.508110929557008 163.23036 66.80627 70.65394 0.3331835511982571 230.8382 153.53938 161.67859 0.15870551924473494
2015-02-21_16-56-26 214.98196 186.5744 162.25502 0.40015003429355284 18.581184 35.49979 76.64207 0.39953446502057616 133.98465 128.5453 127.22641 0.20031550068587106
2017-10-11_12-29-35 184.82614 229.50182 242.208 0.4517984623833059 114.26022 122.70572 147.21277 0.28419824272377814 60.093067 57.37837 69.14953 0.26400329489291596
2018-09-01_13-29-28 7.09867 4.6389575 25.459187 0.6331005658436214 62.11476 44.484673 127.73556 0.21780349794238682 151.65237 134.00194 214.88039 0.14909593621399178
2014-02-10_14-02-40 221.37611 211.13527 192.22922 0.40590087890625 15.894901 14.78879 17.035755 0.3883056640625 109.11732 100.81962 103.6605 0.20579345703125
2018-02-19_14-18-24 197.30904 192.71124 180.41222 0.46997307591279225 123.91008 102.33998 83.30806 0.2844644733385868 25.25718 23.366655 22.103106 0.24556245074862096
2016-12-09_17-44-12 60.595596 1.2252647 87.48713 0.390915881110596 191.64783 25.38807 190.3944 0.31641940967392984 250.33727 222.67752 234.51889 0.29266470921547416
2017-07-23_14-56-17 50.92201 66.96893 43.025642 0.37402434842249654 156.40579 148.25816 74.12842 0.35023662551440327 223.71434 221.143 220.83693 0.27573902606310013
2017-09-14_13-14-23 103.383064 45.499325 58.838398 0.5848953566416499 197.61504 49.606735 68.75926 0.284518579535054 241.37952 180.68939 193.2675 0.1305860638232961
2018-10-13_13-24-08 0.66698164 2.2104304 10.751298 0.48584104938271605 4.316384 32.750072 85.91312 0.4482503858024691 68.54497 133.03229 210.7691 0.06590856481481482
2014-02-11_13-59-55 229.85214 209.87074 202.77582 0.436572265625 148.03583 93.366234 162.9695 0.36611083984375 76.63112 28.04401 99.69034 0.19731689453125
2018-07-17_10-00-17 69.48063 91.85061 97.622505 0.4216493055555556 23.658522 31.556416 38.41984 0.3622608024691358 131.58086 152.31123 149.62407 0.21608989197530865
2017-09-26_14-31-01 28.538143 31.354364 36.946083 0.3941837846249611 85.35738 97.87459 106.65487 0.34454300238613966 147.13246 165.55162 179.77026 0.2612732129888993
2016-08-27_14-57-10 208.05751 73.88422 75.68345 0.41681498628257885 57.365192 14.982632 33.363605 0.3959473593964335 205.33734 200.647 199.0936 0.18723765432098766
2015-11-28_14-02-06 59.867485 14.813049 14.784329 0.4326611796982167 244.42097 219.14693 171.14511 0.3210493827160494 206.33607 116.997505 38.50427 0.24628943758573388
2018-05-08_13-19-29 33.027615 1.9810973 24.168365 0.4622170781893004 158.08548 10.582948 45.819454 0.3091923868312757 230.60167 65.635765 119.83021 0.22859053497942386
2014-02-18_14-20-38 204.72609 74.5311 14.41229 0.4638134765625 241.83217 233.85126 217.1746 0.2962744140625 44.09062 37.55896 10.160652 0.239912109375
2015-08-15_11-55-40 115.67546 99.09404 238.37999 0.41961669921875 39.58916 24.484709 104.658165 0.3116552734375 200.46394 180.53851 251.55252 0.26872802734375
2014-10-08_13-23-14 36.951313 18.298742 45.875023 0.41761962890625 107.59415 61.19914 124.83435 0.3752099609375 204.30919 158.4431 174.22794 0.20717041015625
2015-11-12_14-32-49 237.93414 235.81537 221.43546 0.4276160503540519 29.35441 16.163286 29.02383 0.3977590276458938 143.57426 114.782005 112.33343 0.17462492200005425
2016-12-02_14-41-45 18.32037 216.75089 218.67683 0.681661553510293 21.45396 79.11499 34.30303 0.23224289715886354 211.30296 123.71852 44.268154 0.08609554933084344
